Transaction_ID,Sale_Date,Car_Brand,Car_Model,Model_Year,Car_Type,Engine_Type,Color,Base_Price_NET,Tax_Rate (%),Tax_Amount,Total_Price_GROSS,Discount (%),Final_Price_GROSS,Customer_Age,Customer_Gender,Region,Salesperson_ID,Days_In_Inventory,Campaign_Name,Financed,Financing_Partner,Profit_Margin (%)
T0748,2024-02-01,BMW,5 Series,2023,Sedan,Hybrid,White,184066,23,42335.18,226401.18,3,219609.14,33,Male,Gdansk,S136,75,SummerDeals,No,None,7.18
T0749,2024-08-09,Hyundai,Tucson,2021,SUV,Hybrid,White,242825,23,55849.75,298674.75,0,298674.75,50,Male,Wroclaw,S186,25,WinterClearance,Yes,CreditPlus,18.83
T0750,2024-12-30,Toyota,RAV4,2023,Coupe,Electric,Silver,186143,23,42812.89,228955.89,7,212928.98,68,Female,Gdansk,S116,8,Spring2024,Yes,LeasingPro,10.5
T0751,2024-01-03,Toyota,Corolla,2020,Sedan,Diesel,Gray,249985,23,57496.55,307481.55,0,307481.55,57,Male,Warsaw,S151,61,AutumnSales,Yes,BankPolska,10.29
T0752,2024-10-24,Hyundai,Santa Fe,2024,Sedan,Petrol,Red,221978,23,51054.94,273032.94,3,264841.95,28,Female,Krakow,S147,101,Spring2024,Yes,BankPolska,17.41
T0753,2024-03-22,Ford,Mondeo,2023,Coupe,Diesel,Black,132110,23,30385.3,162495.3,10,146245.77,36,Female,Krakow,S159,51,None,Yes,AutoFin,13.79
T0754,2024-05-11,BMW,5 Series,2024,SUV,Electric,Silver,148014,23,34043.22,182057.22,5,172954.36,51,Male,Poznan,S194,40,None,No,None,10.47
T0755,2024-03-02,Hyundai,Tucson,2024,SUV,Diesel,Blue,243274,23,55953.02,299227.02,0,299227.02,69,Female,Poznan,S143,112,WinterClearance,Yes,None,8.59
T0756,2024-02-24,Volkswagen,Golf,2020,Coupe,Electric,Red,245279,23,56414.17,301693.17,10,271523.85,30,Female,Poznan,S107,12,Spring2024,Yes,LeasingPro,10.53
T0757,2024-03-24,BMW,X5,2024,SUV,Petrol,White,122601,23,28198.23,150799.23,0,150799.23,46,Male,Warsaw,S148,98,WinterClearance,Yes,LeasingPro,10.27
T0758,2024-05-28,Hyundai,Santa Fe,2023,Sedan,Diesel,White,83314,23,19162.22,102476.22,0,102476.22,52,Female,Poznan,S147,45,None,Yes,AutoFin,7.47
T0759,2024-06-04,Toyota,Camry,2022,SUV,Electric,Red,172351,23,39640.73,211991.73,3,205631.98,33,Male,Gdansk,S132,9,AutumnSales,Yes,CreditPlus,5.64
T0760,2024-03-25,Hyundai,Tucson,2024,Sedan,Diesel,Red,174627,23,40164.21,214791.21,3,208347.47,50,Female,Krakow,S159,113,WinterClearance,No,None,17.72
T0761,2024-05-05,BMW,3 Series,2020,Sedan,Diesel,White,202549,23,46586.27,249135.27,7,231695.8,52,Male,Gdansk,S173,115,Spring2024,Yes,AutoFin,18.25
T0762,2024-01-11,Ford,Mondeo,2022,Coupe,Diesel,Blue,211363,23,48613.49,259976.49,0,259976.49,26,Female,Warsaw,S190,41,Spring2024,No,None,12.18
T0763,2024-11-12,Toyota,Corolla,2022,Hatchback,Petrol,Silver,117982,23,27135.86,145117.86,7,134959.61,42,Male,Wroclaw,S107,69,AutumnSales,No,None,19.69
T0764,2024-07-18,Volkswagen,Passat,2023,Hatchback,Diesel,Gray,223979,23,51515.17,275494.17,5,261719.46,45,Male,Warsaw,S174,43,SummerDeals,No,None,18.63
T0765,2024-02-07,Toyota,RAV4,2021,Hatchback,Petrol,Blue,157051,23,36121.73,193172.73,7,179650.64,30,Female,Wroclaw,S141,6,WinterClearance,Yes,None,14.66
T0766,2024-12-01,Volkswagen,Tiguan,2023,Coupe,Diesel,Gray,198520,23,45659.6,244179.6,3,236854.21,57,Male,Wroclaw,S120,21,None,No,None,15.14
T0767,2024-01-11,Hyundai,Tucson,2023,Sedan,Electric,Black,110319,23,25373.37,135692.37,5,128907.75,65,Male,Warsaw,S108,20,SummerDeals,Yes,LeasingPro,19.66
T0768,2024-06-29,BMW,X5,2023,Sedan,Electric,Black,218224,23,50191.52,268415.52,3,260363.05,30,Female,Warsaw,S169,95,AutumnSales,No,None,18.97
T0769,2024-01-12,Ford,Focus,2020,Coupe,Hybrid,Gray,118601,23,27278.23,145879.23,0,145879.23,59,Male,Wroclaw,S186,17,None,Yes,BankPolska,5.23
T0770,2024-12-20,Toyota,RAV4,2024,Sedan,Hybrid,Silver,88827,23,20430.21,109257.20999999999,7,101609.21,51,Female,Krakow,S137,47,Spring2024,Yes,CreditPlus,17.02
T0771,2024-09-07,Volkswagen,Golf,2020,SUV,Diesel,Red,164883,23,37923.09,202806.09,0,202806.09,48,Female,Gdansk,S120,30,AutumnSales,No,None,8.92
T0772,2024-02-03,Volkswagen,Golf,2020,Coupe,Electric,Silver,242305,23,55730.15,298035.15,3,289094.1,41,Female,Krakow,S185,109,WinterClearance,Yes,BankPolska,7.12
T0773,2024-03-10,Toyota,Corolla,2023,SUV,Hybrid,Blue,179521,23,41289.83,220810.83000000002,10,198729.75,37,Male,Poznan,S184,79,AutumnSales,No,None,10.74
T0774,2024-03-05,Toyota,Corolla,2022,SUV,Electric,Blue,161499,23,37144.77,198643.77,3,192684.46,50,Male,Poznan,S121,25,AutumnSales,No,None,11.21
T0775,2024-03-14,Toyota,Corolla,2022,Hatchback,Petrol,Blue,217245,23,49966.35,267211.35,7,248506.56,29,Male,Krakow,S186,52,Spring2024,Yes,None,18.65
T0776,2024-06-27,Toyota,RAV4,2020,SUV,Hybrid,Gray,108870,23,25040.1,133910.1,3,129892.8,33,Female,Krakow,S135,110,Spring2024,Yes,AutoFin,17.56
T0777,2024-02-05,Ford,Kuga,2024,Coupe,Diesel,Red,225665,23,51902.95,277567.95,3,269240.91,48,Male,Krakow,S182,51,Spring2024,Yes,AutoFin,7.47
T0778,2024-05-15,Volkswagen,Tiguan,2023,Coupe,Hybrid,Blue,72730,23,16727.9,89457.9,5,84985.0,60,Female,Poznan,S103,63,WinterClearance,No,None,12.34
T0779,2024-06-17,BMW,3 Series,2020,SUV,Diesel,White,74136,23,17051.28,91187.28,7,84804.17,54,Female,Gdansk,S117,24,AutumnSales,Yes,LeasingPro,8.46
T0780,2024-12-06,Ford,Kuga,2024,Hatchback,Hybrid,White,70370,23,16185.1,86555.1,3,83958.45,60,Male,Wroclaw,S113,98,Spring2024,Yes,AutoFin,18.76
T0781,2024-05-21,Hyundai,Tucson,2024,Sedan,Diesel,White,177300,23,40779.0,218079.0,7,202813.47,27,Male,Poznan,S117,16,AutumnSales,Yes,CreditPlus,14.97
T0782,2024-07-12,Hyundai,Tucson,2022,Hatchback,Petrol,Silver,161285,23,37095.55,198380.55,10,178542.49,44,Female,Poznan,S128,82,None,No,None,10.36
T0783,2024-11-10,BMW,5 Series,2020,SUV,Petrol,Red,216361,23,49763.03,266124.03,7,247495.35,68,Male,Poznan,S118,11,SummerDeals,No,None,9.85
T0784,2024-06-12,Ford,Kuga,2020,Sedan,Hybrid,Gray,180519,23,41519.37,222038.37,3,215377.22,46,Male,Poznan,S170,23,None,No,None,6.75
T0785,2024-09-25,BMW,X5,2024,Coupe,Electric,Gray,106959,23,24600.57,131559.57,0,131559.57,59,Male,Poznan,S174,36,Spring2024,Yes,BankPolska,7.14
T0786,2024-07-08,BMW,X5,2020,Hatchback,Electric,Gray,76611,23,17620.53,94231.53,7,87635.32,30,Female,Wroclaw,S137,30,None,Yes,CreditPlus,12.4
T0787,2024-06-03,BMW,3 Series,2020,SUV,Diesel,White,153680,23,35346.4,189026.4,5,179575.08,65,Male,Poznan,S116,116,WinterClearance,No,None,17.64
T0788,2024-01-01,Toyota,RAV4,2022,Coupe,Diesel,Gray,149029,23,34276.67,183305.66999999998,10,164975.1,57,Female,Krakow,S169,27,Spring2024,No,None,14.72
T0789,2024-01-10,Hyundai,Tucson,2024,SUV,Hybrid,Silver,148335,23,34117.05,182452.05,7,169680.41,60,Male,Poznan,S115,37,WinterClearance,Yes,BankPolska,14.36
T0790,2024-07-12,Ford,Kuga,2020,Sedan,Hybrid,Gray,150692,23,34659.16,185351.16,0,185351.16,39,Male,Poznan,S166,34,None,Yes,BankPolska,13.38
T0791,2024-03-07,Toyota,Camry,2022,Sedan,Diesel,Gray,123753,23,28463.19,152216.19,0,152216.19,25,Female,Gdansk,S182,48,SummerDeals,Yes,None,13.93
T0792,2024-02-15,Volkswagen,Golf,2022,Sedan,Hybrid,Black,160736,23,36969.28,197705.28,3,191774.12,28,Female,Poznan,S193,42,None,Yes,None,8.71
T0793,2024-05-25,Toyota,RAV4,2024,Sedan,Electric,Gray,70428,23,16198.44,86626.44,0,86626.44,36,Female,Poznan,S196,46,SummerDeals,Yes,LeasingPro,6.84
T0794,2024-08-17,Volkswagen,Golf,2020,Sedan,Petrol,Silver,133257,23,30649.11,163906.11,0,163906.11,30,Male,Poznan,S184,77,AutumnSales,No,None,13.89
T0795,2024-03-29,BMW,X5,2024,Hatchback,Hybrid,White,206569,23,47510.87,254079.87,5,241375.88,27,Female,Gdansk,S156,22,AutumnSales,No,None,11.04
T0796,2024-08-18,Toyota,Camry,2022,Sedan,Diesel,Silver,150286,23,34565.78,184851.78,0,184851.78,36,Male,Wroclaw,S130,68,SummerDeals,No,None,19.22
T0797,2024-06-27,Toyota,Camry,2021,Sedan,Diesel,Silver,143705,23,33052.15,176757.15,3,171454.44,34,Female,Wroclaw,S170,103,None,No,None,13.75
T0798,2024-07-15,Hyundai,Tucson,2020,SUV,Petrol,Gray,106293,23,24447.39,130740.39,0,130740.39,43,Female,Krakow,S161,59,WinterClearance,Yes,LeasingPro,15.4
T0799,2024-03-20,Volkswagen,Passat,2022,Hatchback,Electric,Red,154040,23,35429.2,189469.2,0,189469.2,61,Male,Wroclaw,S118,23,Spring2024,Yes,None,7.36
T0800,2024-08-26,BMW,X5,2022,Sedan,Diesel,Silver,171478,23,39439.94,210917.94,10,189826.15,39,Male,Poznan,S122,75,WinterClearance,No,None,12.09
T0801,2024-06-16,Toyota,Camry,2024,Hatchback,Petrol,Gray,81965,23,18851.95,100816.95,0,100816.95,56,Male,Wroclaw,S171,116,None,Yes,None,13.28
T0802,2024-04-30,Toyota,Corolla,2023,Coupe,Electric,Silver,141179,23,32471.17,173650.16999999998,5,164967.66,56,Female,Wroclaw,S114,30,AutumnSales,No,None,15.81
T0803,2024-02-10,Volkswagen,Tiguan,2020,Hatchback,Hybrid,Red,238118,23,54767.14,292885.14,5,278240.88,30,Female,Gdansk,S162,18,AutumnSales,Yes,LeasingPro,5.54
T0804,2024-09-11,Ford,Mondeo,2021,Coupe,Hybrid,Silver,119169,23,27408.87,146577.87,7,136317.42,59,Male,Wroclaw,S198,78,WinterClearance,No,None,18.44
T0805,2024-05-12,Volkswagen,Passat,2024,Coupe,Hybrid,Red,236751,23,54452.73,291203.73,7,270819.47,51,Female,Poznan,S139,81,WinterClearance,Yes,None,13.01
T0806,2024-03-14,Volkswagen,Golf,2024,Coupe,Diesel,White,232785,23,53540.55,286325.55,5,272009.27,50,Male,Warsaw,S120,79,AutumnSales,No,None,8.09
T0807,2024-04-21,Volkswagen,Passat,2021,Coupe,Petrol,White,100171,23,23039.33,123210.33,3,119514.02,61,Male,Poznan,S145,1,AutumnSales,Yes,None,17.91
T0808,2024-10-08,Hyundai,i30,2020,SUV,Hybrid,Silver,73924,23,17002.52,90926.52,3,88198.72,53,Male,Krakow,S127,11,AutumnSales,Yes,BankPolska,18.53
T0809,2024-05-04,Hyundai,Tucson,2021,Coupe,Hybrid,Silver,64066,23,14735.18,78801.18,5,74861.12,47,Female,Krakow,S152,60,Spring2024,Yes,LeasingPro,16.2
T0810,2024-04-08,Toyota,RAV4,2023,Hatchback,Hybrid,Silver,216818,23,49868.14,266686.14,3,258685.56,41,Female,Krakow,S199,92,WinterClearance,No,None,12.95
T0811,2024-06-22,Volkswagen,Tiguan,2020,Sedan,Diesel,Black,134087,23,30840.01,164927.01,5,156680.66,39,Female,Gdansk,S107,86,WinterClearance,Yes,BankPolska,13.81
T0812,2024-02-21,Hyundai,Santa Fe,2020,Sedan,Petrol,Red,208413,23,47934.99,256347.99,3,248657.55,52,Female,Wroclaw,S149,65,None,Yes,CreditPlus,14.1
T0813,2024-12-03,Volkswagen,Tiguan,2021,SUV,Petrol,Blue,72833,23,16751.59,89584.59,7,83313.67,41,Female,Warsaw,S168,108,SummerDeals,Yes,AutoFin,5.36
T0814,2024-12-23,Ford,Kuga,2020,Hatchback,Hybrid,Blue,181175,23,41670.25,222845.25,0,222845.25,34,Female,Warsaw,S168,89,AutumnSales,No,None,17.23
T0815,2024-08-05,Hyundai,Tucson,2023,SUV,Diesel,White,138738,23,31909.74,170647.74,10,153582.97,66,Male,Krakow,S119,66,WinterClearance,Yes,BankPolska,19.0
T0816,2024-02-19,BMW,X5,2023,Hatchback,Hybrid,White,81524,23,18750.52,100274.52,7,93255.3,48,Female,Wroclaw,S152,117,WinterClearance,No,None,16.08
T0817,2024-11-13,Volkswagen,Passat,2020,Sedan,Electric,Red,90488,23,20812.24,111300.24,10,100170.22,31,Female,Poznan,S129,109,WinterClearance,Yes,CreditPlus,15.65
T0818,2024-04-08,Volkswagen,Tiguan,2021,Sedan,Diesel,Red,204149,23,46954.27,251103.27,7,233526.04,25,Female,Warsaw,S136,111,SummerDeals,No,None,7.23
T0819,2024-05-21,Hyundai,i30,2024,SUV,Hybrid,Blue,69354,23,15951.42,85305.42,3,82746.26,37,Female,Krakow,S176,114,Spring2024,No,None,11.94
T0820,2024-12-13,BMW,3 Series,2021,Coupe,Electric,Silver,64047,23,14730.81,78777.81,10,70900.03,62,Female,Krakow,S157,14,None,Yes,BankPolska,10.91
T0821,2024-02-28,Volkswagen,Golf,2022,Coupe,Hybrid,Red,201673,23,46384.79,248057.79,3,240616.06,53,Male,Warsaw,S130,26,SummerDeals,Yes,BankPolska,18.05
T0822,2024-06-11,Toyota,Camry,2020,Sedan,Hybrid,Black,243033,23,55897.59,298930.58999999997,5,283984.06,48,Female,Poznan,S167,117,None,Yes,BankPolska,17.72
T0823,2024-06-06,BMW,3 Series,2023,Hatchback,Diesel,Black,68426,23,15737.98,84163.98,5,79955.78,69,Male,Wroclaw,S134,21,AutumnSales,Yes,BankPolska,11.13
T0824,2024-08-15,Toyota,Camry,2023,Hatchback,Electric,Gray,236409,23,54374.07,290783.07,7,270428.26,40,Male,Warsaw,S199,39,Spring2024,No,None,16.21
T0825,2024-04-21,Hyundai,Tucson,2024,Coupe,Electric,White,209653,23,48220.19,257873.19,0,257873.19,55,Male,Poznan,S103,30,SummerDeals,No,None,7.96
T0826,2024-11-04,BMW,3 Series,2022,Coupe,Electric,Silver,158711,23,36503.53,195214.53,3,189358.09,39,Female,Krakow,S194,2,None,Yes,LeasingPro,10.07
T0827,2024-12-11,Toyota,RAV4,2023,SUV,Diesel,Gray,64705,23,14882.15,79587.15,7,74016.05,25,Female,Poznan,S132,72,Spring2024,No,None,12.04
T0828,2024-12-25,Ford,Kuga,2023,SUV,Hybrid,Silver,221931,23,51044.13,272975.13,3,264785.88,69,Female,Gdansk,S123,11,SummerDeals,Yes,AutoFin,15.32
T0829,2024-09-24,Hyundai,i30,2021,Coupe,Diesel,Blue,186663,23,42932.49,229595.49,7,213523.81,49,Female,Gdansk,S189,30,None,Yes,LeasingPro,17.89
T0830,2024-10-20,Toyota,RAV4,2024,Sedan,Petrol,White,219294,23,50437.62,269731.62,3,261639.67,38,Female,Warsaw,S105,69,Spring2024,Yes,None,17.39
T0831,2024-10-21,Ford,Focus,2021,Hatchback,Petrol,Black,72106,23,16584.38,88690.38,7,82482.05,48,Male,Poznan,S190,110,AutumnSales,No,None,11.55
T0832,2024-03-23,BMW,X5,2024,SUV,Electric,Silver,194887,23,44824.01,239711.01,7,222931.24,31,Female,Wroclaw,S117,43,AutumnSales,No,None,8.3
T0833,2024-07-13,Ford,Focus,2024,Sedan,Electric,Red,185441,23,42651.43,228092.43,3,221249.66,56,Male,Warsaw,S137,9,None,Yes,AutoFin,19.72
T0834,2024-03-03,BMW,3 Series,2024,Coupe,Hybrid,Red,221911,23,51039.53,272950.53,7,253843.99,44,Female,Gdansk,S107,48,Spring2024,No,None,8.48
T0835,2024-09-20,Hyundai,Santa Fe,2022,Sedan,Diesel,Silver,222961,23,51281.03,274242.03,10,246817.83,28,Female,Warsaw,S111,75,SummerDeals,Yes,BankPolska,7.44
T0836,2024-12-11,Volkswagen,Golf,2020,Hatchback,Hybrid,Silver,61449,23,14133.27,75582.27,7,70291.51,32,Male,Poznan,S166,77,SummerDeals,No,None,10.27
T0837,2024-04-09,Ford,Focus,2022,SUV,Hybrid,Red,231780,23,53309.4,285089.4,7,265133.14,65,Male,Gdansk,S137,5,None,No,None,15.17
T0838,2024-05-01,Toyota,Corolla,2024,SUV,Petrol,White,204560,23,47048.8,251608.8,7,233996.18,25,Male,Krakow,S103,47,WinterClearance,Yes,None,9.83
T0839,2024-05-27,BMW,3 Series,2020,Sedan,Diesel,White,98764,23,22715.72,121479.72,7,112976.14,43,Male,Warsaw,S107,13,SummerDeals,Yes,None,14.05
T0840,2024-04-09,Volkswagen,Golf,2023,SUV,Diesel,Blue,101133,23,23260.59,124393.59,7,115686.04,26,Male,Poznan,S134,110,Spring2024,Yes,LeasingPro,12.68
T0841,2024-12-30,Ford,Focus,2021,Coupe,Diesel,Silver,204334,23,46996.82,251330.82,7,233737.66,43,Female,Gdansk,S197,99,SummerDeals,No,None,7.92
T0842,2024-10-12,Toyota,RAV4,2023,Coupe,Diesel,Gray,203592,23,46826.16,250418.16,3,242905.62,35,Female,Warsaw,S138,37,SummerDeals,Yes,None,15.59
T0843,2024-01-31,Volkswagen,Tiguan,2021,SUV,Electric,Black,248520,23,57159.6,305679.6,0,305679.6,41,Male,Wroclaw,S171,29,Spring2024,No,None,15.31
T0844,2024-04-04,Hyundai,Tucson,2024,SUV,Electric,Gray,147576,23,33942.48,181518.48,5,172442.56,50,Female,Poznan,S191,26,WinterClearance,No,None,7.35
T0845,2024-05-22,Volkswagen,Passat,2022,Coupe,Petrol,Red,211561,23,48659.03,260220.03,10,234198.03,62,Female,Poznan,S195,26,Spring2024,No,None,12.89
T0846,2024-11-01,Volkswagen,Tiguan,2024,Hatchback,Petrol,Gray,134260,23,30879.8,165139.8,5,156882.81,61,Male,Krakow,S112,20,Spring2024,Yes,BankPolska,15.16
T0847,2024-02-13,Ford,Mondeo,2024,SUV,Electric,White,180270,23,41462.1,221732.1,0,221732.1,48,Female,Warsaw,S105,26,SummerDeals,Yes,BankPolska,6.76
T0848,2024-06-11,BMW,5 Series,2020,Coupe,Diesel,Gray,113207,23,26037.61,139244.61,0,139244.61,50,Male,Gdansk,S184,76,AutumnSales,No,None,18.61
T0849,2024-07-27,Volkswagen,Passat,2020,Sedan,Electric,Black,216622,23,49823.06,266445.06,5,253122.81,70,Male,Poznan,S107,67,Spring2024,No,None,8.41
T0850,2024-12-17,Toyota,RAV4,2024,Coupe,Diesel,Gray,169416,23,38965.68,208381.68,10,187543.51,34,Male,Warsaw,S127,25,SummerDeals,Yes,LeasingPro,10.62
T0851,2024-12-21,Hyundai,Santa Fe,2021,Sedan,Diesel,Red,232127,23,53389.21,285516.21,7,265530.08,56,Female,Gdansk,S142,61,SummerDeals,Yes,AutoFin,14.4
T0852,2024-12-11,Ford,Kuga,2023,SUV,Diesel,White,218270,23,50202.1,268472.1,3,260417.94,31,Male,Krakow,S184,92,AutumnSales,No,None,18.43
T0853,2024-11-03,BMW,5 Series,2021,Coupe,Diesel,Blue,168911,23,38849.53,207760.53,3,201527.71,26,Male,Warsaw,S152,54,None,Yes,None,11.7
T0854,2024-02-06,BMW,3 Series,2021,Sedan,Hybrid,Black,125880,23,28952.4,154832.4,10,139349.16,34,Female,Poznan,S105,15,SummerDeals,No,None,12.27
T0855,2024-01-07,Hyundai,Santa Fe,2023,Coupe,Diesel,Red,132470,23,30468.1,162938.1,0,162938.1,69,Female,Wroclaw,S156,29,WinterClearance,No,None,10.89
T0856,2024-07-31,Toyota,RAV4,2021,Sedan,Petrol,Red,88693,23,20399.39,109092.39,10,98183.15,52,Female,Krakow,S169,18,Spring2024,No,None,17.96
T0857,2024-08-16,Ford,Mondeo,2021,Hatchback,Electric,Silver,113370,23,26075.1,139445.1,10,125500.59,62,Male,Warsaw,S142,24,None,Yes,None,15.9
T0858,2024-04-27,Volkswagen,Passat,2022,SUV,Hybrid,Black,221676,23,50985.48,272661.48,3,264481.64,64,Male,Krakow,S176,19,AutumnSales,No,None,8.33
T0859,2024-09-17,Toyota,Camry,2023,Sedan,Electric,Red,60995,23,14028.85,75023.85,10,67521.47,49,Male,Poznan,S121,111,Spring2024,Yes,AutoFin,5.96
T0860,2024-09-22,Toyota,Camry,2020,SUV,Electric,Blue,150123,23,34528.29,184651.29,10,166186.16,32,Female,Krakow,S168,34,SummerDeals,Yes,LeasingPro,13.67
T0861,2024-09-16,Toyota,RAV4,2023,SUV,Hybrid,Blue,183097,23,42112.31,225209.31,0,225209.31,59,Female,Krakow,S101,60,Spring2024,No,None,17.57
T0862,2024-12-06,Volkswagen,Tiguan,2022,Coupe,Diesel,Gray,61741,23,14200.43,75941.43,5,72144.36,51,Male,Warsaw,S120,13,SummerDeals,Yes,AutoFin,7.28
T0863,2024-11-09,BMW,5 Series,2022,Sedan,Diesel,Red,86161,23,19817.03,105978.03,3,102798.69,26,Male,Krakow,S190,61,Spring2024,Yes,LeasingPro,15.35
T0864,2024-12-08,Volkswagen,Golf,2024,SUV,Electric,Gray,230620,23,53042.6,283662.6,0,283662.6,34,Female,Krakow,S114,105,SummerDeals,Yes,CreditPlus,7.5
T0865,2024-11-30,Toyota,Camry,2022,Hatchback,Petrol,Red,173913,23,39999.99,213912.99,7,198939.08,49,Female,Poznan,S120,69,Spring2024,No,None,16.82
T0866,2024-04-05,Ford,Mondeo,2022,Sedan,Hybrid,Black,199645,23,45918.35,245563.35,3,238196.45,49,Female,Wroclaw,S187,11,AutumnSales,No,None,16.14
T0867,2024-06-09,Toyota,Corolla,2022,SUV,Hybrid,Gray,108740,23,25010.2,133750.2,7,124387.69,41,Male,Krakow,S179,9,Spring2024,No,None,19.43
T0868,2024-07-24,Ford,Focus,2021,Hatchback,Petrol,Red,198495,23,45653.85,244148.85,5,231941.41,26,Male,Wroclaw,S174,12,SummerDeals,Yes,LeasingPro,17.95
T0869,2024-07-15,BMW,X5,2021,Coupe,Diesel,White,176704,23,40641.92,217345.91999999998,7,202131.71,65,Male,Gdansk,S118,62,SummerDeals,No,None,9.6
T0870,2024-07-08,Hyundai,Santa Fe,2022,SUV,Petrol,Black,98729,23,22707.67,121436.67,10,109293.0,33,Female,Gdansk,S114,64,WinterClearance,No,None,11.4
T0871,2024-09-14,BMW,X5,2021,Hatchback,Electric,Silver,153370,23,35275.1,188645.1,7,175439.94,58,Male,Warsaw,S165,17,None,No,None,11.9
T0872,2024-06-03,Ford,Kuga,2022,Sedan,Electric,Silver,160894,23,37005.62,197899.62,10,178109.66,50,Male,Wroclaw,S168,77,WinterClearance,No,None,11.27
T0873,2024-02-19,Hyundai,i30,2023,Sedan,Petrol,Black,149906,23,34478.38,184384.38,3,178852.85,67,Female,Poznan,S157,57,WinterClearance,Yes,None,16.44
T0874,2024-10-01,Toyota,Corolla,2024,Sedan,Diesel,White,213152,23,49024.96,262176.96,5,249068.11,58,Female,Wroclaw,S110,34,None,Yes,AutoFin,18.09
T0875,2024-11-30,BMW,5 Series,2020,Sedan,Diesel,Silver,97851,23,22505.73,120356.73,10,108321.06,35,Female,Poznan,S136,74,WinterClearance,No,None,11.8
T0876,2024-04-08,BMW,X5,2021,Coupe,Electric,Black,167977,23,38634.71,206611.71,10,185950.54,29,Male,Wroclaw,S158,87,WinterClearance,No,None,8.23
T0877,2024-07-19,BMW,X5,2023,SUV,Hybrid,Silver,114176,23,26260.48,140436.48,7,130605.93,38,Female,Poznan,S194,8,SummerDeals,Yes,AutoFin,7.62
T0878,2024-03-30,Hyundai,i30,2021,Hatchback,Petrol,Red,139270,23,32032.1,171302.1,7,159310.95,60,Female,Warsaw,S117,19,AutumnSales,No,None,7.85
T0879,2024-11-19,Ford,Focus,2022,Hatchback,Electric,Red,62469,23,14367.87,76836.87,3,74531.76,56,Female,Gdansk,S187,4,Spring2024,Yes,LeasingPro,6.38
T0880,2024-11-13,Ford,Mondeo,2020,Coupe,Petrol,Blue,195720,23,45015.6,240735.6,7,223884.11,63,Female,Wroclaw,S190,73,SummerDeals,Yes,BankPolska,7.19
T0881,2024-06-28,Hyundai,Tucson,2022,Coupe,Diesel,Black,84787,23,19501.01,104288.01,3,101159.37,40,Male,Wroclaw,S192,61,AutumnSales,Yes,AutoFin,6.09
T0882,2024-03-16,BMW,5 Series,2022,Sedan,Diesel,Blue,163736,23,37659.28,201395.28,10,181255.75,37,Female,Warsaw,S101,54,None,Yes,CreditPlus,17.18
T0883,2024-11-20,BMW,3 Series,2024,Sedan,Electric,Blue,141075,23,32447.25,173522.25,7,161375.69,29,Female,Gdansk,S130,8,AutumnSales,Yes,None,13.08
T0884,2024-05-10,Volkswagen,Tiguan,2021,SUV,Diesel,Red,101295,23,23297.85,124592.85,0,124592.85,48,Male,Gdansk,S146,38,SummerDeals,No,None,7.06
T0885,2024-02-20,Ford,Kuga,2020,SUV,Hybrid,Red,157906,23,36318.38,194224.38,10,174801.94,50,Male,Wroclaw,S126,82,AutumnSales,No,None,18.32
T0886,2024-05-21,BMW,X5,2024,Sedan,Electric,Black,93566,23,21520.18,115086.18,3,111633.59,49,Male,Gdansk,S152,35,None,Yes,LeasingPro,6.44
T0887,2024-10-09,BMW,5 Series,2020,SUV,Hybrid,Red,197292,23,45377.16,242669.16,5,230535.7,26,Female,Gdansk,S113,12,SummerDeals,No,None,8.88
T0888,2024-08-08,Hyundai,i30,2021,SUV,Electric,Black,234360,23,53902.8,288262.8,0,288262.8,49,Female,Gdansk,S129,6,WinterClearance,Yes,CreditPlus,19.65
T0889,2024-08-27,Hyundai,i30,2023,SUV,Diesel,Blue,64127,23,14749.21,78876.20999999999,0,78876.21,39,Male,Poznan,S155,115,Spring2024,Yes,LeasingPro,8.36
T0890,2024-10-03,Ford,Kuga,2020,Coupe,Petrol,Red,163892,23,37695.16,201587.16,3,195539.55,33,Female,Warsaw,S133,62,SummerDeals,No,None,17.51
T0891,2024-12-09,Volkswagen,Golf,2022,Coupe,Electric,Blue,136382,23,31367.86,167749.86,0,167749.86,47,Female,Poznan,S198,61,Spring2024,Yes,None,9.9
T0892,2024-09-10,Toyota,RAV4,2022,SUV,Petrol,Red,142769,23,32836.87,175605.87,10,158045.28,46,Female,Wroclaw,S124,33,AutumnSales,No,None,8.66
T0893,2024-07-21,Toyota,RAV4,2023,Hatchback,Diesel,Silver,161645,23,37178.35,198823.35,3,192858.65,47,Female,Gdansk,S129,34,WinterClearance,Yes,None,14.25
T0894,2024-06-04,Hyundai,i30,2021,SUV,Petrol,Black,159532,23,36692.36,196224.36,5,186413.14,41,Female,Poznan,S195,68,WinterClearance,Yes,LeasingPro,19.45
T0895,2024-08-09,Volkswagen,Tiguan,2024,Coupe,Hybrid,Black,153839,23,35382.97,189221.97,5,179760.87,62,Male,Wroclaw,S148,75,AutumnSales,Yes,None,18.35
T0896,2024-08-10,BMW,3 Series,2023,Coupe,Hybrid,Silver,78589,23,18075.47,96664.47,7,89897.96,26,Male,Krakow,S135,11,WinterClearance,No,None,11.53
T0897,2024-04-11,BMW,5 Series,2020,SUV,Hybrid,White,65454,23,15054.42,80508.42,10,72457.58,25,Female,Warsaw,S189,115,None,No,None,16.6
